shapelet,ig
"-0.003981760009919292, -0.0039329160051953145, -0.0038597561004627967, -0.0037289001575167985, -0.0035829091131756585",5.9062284649802343e-05
"-0.00340092093858594, -0.003190008984808839, -0.0029826529718107488, -0.0027729213020848686, -0.002555929448195167",0.00015011428063660404
"-0.002354558769393271, -0.00212697121844007, -0.0019566530208891073, -0.0018029046951461031, -0.0016312377780551904",5.9062284649802343e-05
"-0.001526529325922548, -0.0014463111891195417, -0.0013781188690421815, -0.001366984788466294, -0.0013663995475368812",0.0001181296023929912
"-0.0013836824123280769, -0.001415969258645157, -0.0014785136164844198, -0.0015315092735871116, -0.0015784300243559535",5.9062284649802343e-05
"-0.0016221743197220861, -0.0016561481330602534, -0.0016368954682967965, -0.0015961303094824547, -0.0015078189353309418",0.0001181296023929912
"-0.0013656861175673821, -0.001167426165055059, -0.0008976828429554107, -0.0005539488402865507, -0.00013841192677310418",0.00016840799481576685
"0.0003529862506635936, 0.0009008206156898915, 0.0015535700740346159, 0.002252060139193962, 0.0030379248324293832",0.00018329311644027513
"0.0038674073232079897, 0.004751147851344978, 0.0056813911189147895, 0.00663766003136592, 0.007593335813059706",0.00021382359758936875
"0.008565350763728233, 0.009523825220882715, 0.01043292237537305, 0.011311199044361404, 0.012116883569426503",0.0001240578403985948
"0.012845786018922375, 0.013461527139720278, 0.013975596169300393, 0.014373638951101327, 0.014610909549828133",5.9062284649802343e-05
"0.01471247245666483, 0.014644126730382907, 0.014392326155355033, 0.01398948720931887, 0.013414491221807375",8.920723886307602e-05
"0.012661729121149962, 0.011738393407028515, 0.010641871071828828, 0.009419115860787718, 0.00801475035916651",0.00024819628169037156
"0.006520239407816632, 0.0049107360301805965, 0.003213138997694133, 0.0014210396004633377, -0.00038140303490018235",0.00017717834398212062
"-0.0022422290605722886, -0.004065143778025401, -0.005890893649560868, -0.007660524719710796, -0.009356370599695976",7.408132304742576e-05
"-0.010960908337800362, -0.012448534971014136, -0.01380361058457764, -0.015018884436426452, -0.016052880938070654",0.0002953617631020755
"-0.01692440884500736, -0.017582600846446188, -0.01808254297846084, -0.01838666713036984, -0.01844584644969143",5.9062284649802343e-05
"-0.018370136464274198, -0.018044162874452086, -0.017584338249379772, -0.01690702372068298, -0.016061003604700898",5.9062284649802343e-05
"-0.015069636510193716, -0.013952395556697953, -0.012696248231891173, -0.011307098568942096, -0.009843262387196197",8.213696328740472e-05
"-0.008295285046005386, -0.0066944499092141015, -0.0050386822512980545, -0.0033717569948325116, -0.001699406481575516",0.0001240578403985948
"-2.5541996318316496e-05, 0.0016117652248897225, 0.0031961577067890976, 0.004714384939780561, 0.006159219941672581",0.00023627934072689705
"0.007491615167790556, 0.00871828725695107, 0.00981312285549641, 0.010777051373431497, 0.011594737415155109",0.00023627934072689705
"0.01224810231941574, 0.012721789328610922, 0.013033242910002215, 0.013151439853346727, 0.01310205783380363",0.0001181296023929912
"0.012869233146999028, 0.012461548791794973, 0.011880040022373375, 0.01112377418370079, 0.010214541747604024",0.00021574644895161477
"0.009182082265266005, 0.007994532298467048, 0.0067176847614051835, 0.005334047968154315, 0.0038723833530762003",5.9062284649802343e-05
"0.0023652258320430303, 0.0008296059258160043, -0.0007583458942512361, -0.0022881452779424938, -0.0037740828007287036",8.596801895244255e-05
"-0.005235314697893033, -0.006625840473098957, -0.007939836295094357, -0.009129675020859178, -0.010188104449466419",0.0001181296023929912
"-0.011144597980273431, -0.011931055653155179, -0.012597073744411423, -0.01312060210176776, -0.013473366689419786",0.000205390154343843
"-0.013679793507947888, -0.013747667874740452, -0.01367858656763285, -0.013446624508790967, -0.013109717643345165",8.627708698083492e-05
"-0.01266021546843668, -0.012094492083747174, -0.011432305154929295, -0.010693724544275902, -0.009889082097998238",0.0001181296023929912
"-0.009012565322064403, -0.008101592852875088, -0.007149377081199188, -0.006183709202853136, -0.0052095484763439795",0.0001181296023929912
"-0.004221162975010705, -0.00323965642998544, -0.002272690052070086, -0.001334982614885528, -0.00042925475358279036",5.9062284649802343e-05
"0.0004387458086314716, 0.0012712759465574527, 0.0020622690408452354, 0.002770496552731559, 0.003453310615459032",0.0002455007530343112
"0.004068837438637125, 0.004622187593044155, 0.005097122066384713, 0.005518426166568793, 0.005859284069960325",0.00016460100081883144
"0.0061416512434407395, 0.006337854543405415, 0.006465326578443364, 0.006508340235131656, 0.006486654080875176",0.0001181296023929912
"0.0063824285780760895, 0.006219924848212027, 0.005956356806457791, 0.00565848875144386, 0.005261528415765125",0.0001688729066783301
"0.004799355608459257, 0.004290731695447789, 0.003722601385671237, 0.003105245628225721, 0.0024422250275144275",8.719128837497703e-05
"0.0017423781451067905, 0.0010098832156496401, 0.000244687027697546, -0.0005206751960554652, -0.0012669393443908179",0.00019684165795452735
"-0.0020481509814463603, -0.0027755417216302584, -0.0034829998158311046, -0.004159044467568634, -0.004806683397737481",0.0001181296023929912
"-0.005394508712959815, -0.0058855474771232485, -0.006346017336216075, -0.00672099466748936, -0.007001514563644921",0.0001688729066783301
"-0.007207091858237126, -0.007312613852042325, -0.007321753380805596, -0.007248633944678033, -0.007102573060694048",5.9062284649802343e-05
"-0.006872206765296221, -0.00651442654816981, -0.00613745099561757, -0.005657128573891088, -0.00512700242284745",0.0003573131904063276
"-0.004566331020838567, -0.0039539075412868205, -0.003280136109200662, -0.0026190056178443527, -0.0019742237295329763",0.00020118977078520395
"-0.001296495745798435, -0.0006296348026386678, 7.99292775882296e-06, 0.0006039258386461438, 0.0011602828247414265",0.00017027082314724495
"0.0016814774635900767, 0.0021162494326295647, 0.0025201514886479814, 0.0028509377854453663, 0.003126982996945034",0.0001181296023929912
"0.003318429753381427, 0.003463179001059153, 0.0035268022717845375, 0.0035380725305814292, 0.0034785743218709447",0.00017720195412118667
"0.003377132791330697, 0.0032288068027934574, 0.0030239591109911743, 0.002798607051303595, 0.002549657222466778",0.0001181296023929912
"0.0022613789046088406, 0.0019794551746409733, 0.0016593282842477936, 0.0013598135416187651, 0.001065127186276632",0.00014316985056428422
"0.0007745416949404421, 0.000494599040121859, 0.00022842070483480512, -3.324555421126141e-05, -0.0002649067627976745",0.0001181296023929912
"-0.0004754594894973499, -0.0006699762878292631, -0.0008591252580600547, -0.0010181228469922955, -0.0011724514072333856",6.017133513203099e-05
"-0.0013311432238273142, -0.0014635485578456927, -0.001598173601306031, -0.0017356821046786422, -0.0018874253796450878",0.00023627934072689705
"-0.0020560214002589283, -0.0022304330770556782, -0.002419409675595223, -0.0026004612179414584, -0.002816133485716847",0.00017720195412118667
"-0.0030492640234087622, -0.0032762408864742965, -0.003548641176559869, -0.0038166081479366135, -0.004075698975875952",0.0001688729066783301
"-0.004357114750407922, -0.004624028128848871, -0.004888014396710216, -0.00515571563722857, -0.0053890600114857475",0.0001688729066783301
"-0.005591114299832865, -0.00580026784396916, -0.005945493495074346, -0.006067438431032119, -0.006161508183028096",0.0001181296023929912
"-0.006199302450888171, -0.006173178532223145, -0.006153874502295829, -0.006053479656909728, -0.005920633567824378",0.00023627934072689705
"-0.005743664426801052, -0.005511255161550696, -0.0052597307796682854, -0.004977642248610643, -0.004641841225240362",7.069507373003159e-05
"-0.004292915883021203, -0.003938013043904094, -0.0035540669842070117, -0.0031425150582642357, -0.002760332743970414",8.694840027489992e-05
