shapelet,ig
"-0.0006168792324929544, -0.0006854287719233788, -0.0007611572518082636",0.00045052169543569054
"-0.0008384037927396549, -0.0009183744074730271, -0.0009942136734758626",0.0008233647948951983
"-0.001076429761277798, -0.0011558512302632918, -0.001235113956956511",0.0006174318811869028
"-0.0013160622906162808, -0.0013832014663582876, -0.0014543829025029141",0.0002941932547393389
"-0.001523606885773677, -0.0015886402533361607, -0.0016399908473848815",0.00010286712647944452
"-0.001699705790095981, -0.0017444924076412856, -0.0017885466872573537",0.0002161132855703629
"-0.001821358919101828, -0.0018518902934442092, -0.0018821477605716207",0.00018612651850247186
"-0.0019043928140377274, -0.001920512372453595, -0.0019361602602235156",0.00020574952149243764
"-0.0019405855421677672, -0.0019414263102440332, -0.0019441098973654678",0.00010286712647944452
"-0.0019415040625949415, -0.0019327649367291595, -0.001929369643973113",0.00010286712647944452
"-0.0019124853839732345, -0.001901531934162589, -0.0018834123822617887",0.0001365801781295639
"-0.001861836511546679, -0.001835320955577703, -0.0018128308568115831",0.00020574952149243764
"-0.0017798105015877155, -0.0017452275903403016, -0.0017046740839917998",0.00010286712647944452
"-0.0016615415409340058, -0.0016094582988482034, -0.001545741089236113",0.0005144883648807719
"-0.0014832648626946438, -0.001411192666734307, -0.0013249103339692207",0.00012625183004288942
"-0.0012235550353076633, -0.0011244659562123344, -0.0010090707965535956",0.00016070932190570542
"-0.0008780062073678666, -0.000735935439462914, -0.000575501029812092",0.0001554169040428599
"-0.00041246991521785403, -0.0002304623429763607, -3.6844485165391655e-05",0.00041156013597609675
"0.00016597678683429474, 0.00037551546051548717, 0.0006092732282313603",0.00037285214520732524
"0.0008349563704978958, 0.0010773213014566184, 0.0013243558817732613",0.00015016749429230813
"0.0015733277818939552, 0.001818033509791251, 0.0020691633624150786",0.00025242030075356414
"0.0023080427522557245, 0.0025444479703954576, 0.0027689365956480886",0.0004669857939069155
"0.002980733538364923, 0.0031782759599378336, 0.0033643189337182527",0.0003086471897527643
"0.003529569593954224, 0.003674350391793732, 0.003791308291681039",0.00010286712647944452
"0.0038857847826576537, 0.003962866813034815, 0.004006082342300165",0.00023321712770973946
"0.004025022032309098, 0.004020697776532127, 0.003984946391477093",0.00010286712647944452
"0.003932371072401539, 0.003845050123261919, 0.0037357949116448804",0.0002161132855703629
"0.003607560098371377, 0.0034541992663816405, 0.00328189372573591",0.00023321712770973946
"0.0030898222689879594, 0.00289116539986653, 0.0026765366785906804",0.00016747172083109163
"0.002454121362212197, 0.0022161807146569047, 0.0019786489964874823",0.0006174318811869028
"0.001745587882848957, 0.0015070948435638547, 0.0012650187179879188",0.0003086471897527643
"0.0010315235806040782, 0.0007993429963305335, 0.0005815319359635945",0.00015154814335671674
"0.0003694402209869496, 0.00016284950529222783, -3.710198663487915e-05",0.00010286712647944452
"-0.0002233378150170856, -0.00040084998017502534, -0.0005694105825423176",0.0002590743188792821
"-0.0007321801741659996, -0.000885032347587144, -0.0010287326396586794",0.000311824392688953
"-0.0011710810073466745, -0.0013075254401434429, -0.0014350686375151876",0.00020574952149243764
"-0.001557158626963196, -0.001682876304940636, -0.0018026951720344637",0.00020574952149243764
"-0.001921122799560443, -0.0020283232589947253, -0.002136381661456626",0.0003086471897527643
"-0.0022408610440851143, -0.0023350260226858207, -0.0024203644556098983",0.00014308039972787956
"-0.002504901438447598, -0.002570815298444897, -0.002625640525970737",0.00010286712647944452
"-0.0026711730278044543, -0.0026977691342267834, -0.0027093486248166675",0.00020574952149243764
"-0.0026990082179936432, -0.0026640915024751717, -0.0026190490130910925",0.0003086471897527643
"-0.0025471041477853583, -0.002452564461431765, -0.0023365696526560227",0.0003086471897527643
"-0.0022010592412548685, -0.0020403462482664458, -0.0018726389676425297",0.00041156013597609675
"-0.0016790243506426186, -0.0014676921822940137, -0.0012522262932834751",0.00032905290554385846
"-0.001028048248669827, -0.0007892208679656015, -0.0005545819337768116",0.0004324712451683199
"-0.00031990158893458343, -8.913361327462903e-05, 0.0001357201805831619",0.00020574952149243764
"0.00035441323633567546, 0.0005624937536220375, 0.0007411050757936069",0.0001724702231916675
"0.0009189453837747671, 0.001065663353020679, 0.0011902238906462519",0.00012222581661636145
"0.0012969419808064684, 0.0013816048068941034, 0.0014349477022362494",0.0003337431846885952
"0.0014702563002973795, 0.001474604650864257, 0.0014577083888545313",0.00020574952149243764
"0.0014106802629592734, 0.00134858616778912, 0.0012624770840848646",0.000643979524630911
"0.001151871316188564, 0.0010245110185696342, 0.0008878361764016322",0.0003086471897527643
"0.0007261936877434542, 0.0005544723260328815, 0.0003663221274401232",0.00041156013597609675
"0.00017449715782969118, -2.427362219143813e-05, -0.00022647063208723443",0.00021847522076712256
"-0.0004369297250897894, -0.0006493859163296872, -0.0008570829140094657",0.00041156013597609675
"-0.0010623677980749653, -0.0012572020040218894, -0.0014515525666933017",0.00039336936211620266
"-0.001634403354442893, -0.0018062437407781167, -0.001967098775603693",0.00020574952149243764
"-0.002115357075566264, -0.0022448111171552675, -0.002353025796819317",0.00022225414535481658
"-0.002458145153886898, -0.002528931361378904, -0.002586423433177305",0.00021847522076712256
"-0.0026251968343342794, -0.0026438858093453836, -0.002636001541558539",0.00014177108775703662
"-0.0026101651731265784, -0.0025620197281132698, -0.002491850436106899",0.00017516938226824763
"-0.0024063859075302146, -0.002292743484366513, -0.0021651019826940026",0.0004669857939069155
"-0.0020238869270900028, -0.001859941823358774, -0.001688704944861296",0.00020574952149243764
"-0.0014973562937703284, -0.001290552975626097, -0.0010822674153352276",0.00021690667361329297
"-0.0008598190598733558, -0.0006301324967227058, -0.00039590350440464866",0.00026183704331417257
"-0.00016080766387264328, 7.972101288539375e-05, 0.00031914325263323814",0.0006174318811869028
"0.0005627060898553884, 0.0007966020955181737, 0.0010317644780132515",0.000311824392688953
"0.001266331653362221, 0.001488951728910632, 0.0017039432515819214",0.0003086471897527643
"0.001914780175317106, 0.002111101555157593, 0.00230085240423159",0.00048556450179104704
"0.0024787721904772075, 0.002645309628626407, 0.0027962329842616826",0.0005144883648807719
"0.002938916721747907, 0.003059972677785687, 0.0031737680918372223",0.00020574952149243764
"0.00326841065097511, 0.0033399811357384783, 0.0034052436539698094",0.0005144883648807719
"0.0034494688604271738, 0.0034774894730385426, 0.0034848750646412595",0.00010286712647944452
"0.0034732147175931607, 0.0034514931881712944, 0.003408890819233637",0.00010286712647944452
"0.0033535069737327325, 0.0032839905740783375, 0.0032000233319425496",0.00010286712647944452
"0.0031020525062488424, 0.002996999478776229, 0.002882569186020122",0.0009263542017495796
