mag
0.002599700934468801
0.0034168390075900133
0.004197883389135881
0.004964453830234361
0.005741279149893336
0.0034477636518173687
0.004167798164446132
0.0048992915994225915
0.0056880575769306385
0.006478021842302005
-0.006217870376763364
-0.005708142740981598
-0.005142890553331399
-0.004600822260385107
-0.004019703810575958
-0.005680373586184111
-0.0051516587240952195
-0.004611838937860473
-0.0041241393995474305
-0.003644153125494494
-0.006169339564615364
-0.005752897741773923
-0.005230520537035601
-0.004651379538914872
-0.004009621623303523
-0.0061153783634100845
-0.005648471703123846
-0.005145011691948365
-0.004611226553028397
-0.004032943218317972
-0.006214958986316757
-0.005709748096943579
-0.005206718530256935
-0.004671138295931337
-0.004122725475431532
-0.004687108004595257
-0.004090375224545908
-0.003445181420632659
-0.0027577164538234757
-0.0020662283550870082
-0.0021682728419357387
-0.0014291272320087235
-0.0007135188094534497
-3.274497277657232e-05
0.0006170063140159693
-0.0013890655571507718
-0.0007249132880000619
-1.8044677269353493e-05
0.0007205006408908688
0.0014957890700929462
-0.00666723506532842
-0.00621186576888319
-0.005707560508327651
-0.00520190532034942
-0.004648183117525212
-0.006342483529084076
-0.005791407854359016
-0.005232202149339203
-0.004609595437363452
-0.003964393647227206
-0.002787769362066644
-0.0020946818683416635
-0.0013978644002996948
-0.0007246644216560572
-5.425014803215299e-05
-0.005199807507251873
-0.004763471667712075
-0.004301660797538187
-0.0038035163828856657
-0.0032821686871128694
0.003443119174654316
0.003710458549619714
0.003981135266777777
0.004205327947180884
0.004414217863934658
0.006341107219616546
0.007022732546536837
0.007642696899694306
0.008223903112818086
0.008748886829929874
